TestCase	Operationalization	ModelSize	TGG	ExecutionTime	InitTime	ExecutionRank	InitRank
0311-2111	FWD	1000	FamiliesToPersons_V1	2.258894376E9	1.887054811E9	6	4
0311-0003	FWD	1000	FamiliesToPersons_V1	2.037917948E9	1.902409466E9	3	5
0308-0220	FWD	1000	FamiliesToPersons_V1	1.955327559E9	1.905691135E9	1	6
0310-0436	FWD	1000	FamiliesToPersons_V1	2.159665573E9	1.907163481E9	4	7
0303-0631	FWD	1000	FamiliesToPersons_V1	2.436898639E9	1.92481539E9	8	8
0311-0428	MODELGEN	8000	FeatureModelConciseToSafe	2.0970834452E10	1.737968496E9	2	1
0308-0220	MODELGEN	8000	FeatureModelConciseToSafe	4.267300821E9	1.760464223E9	1	2
0310-0436	MODELGEN	8000	FeatureModelConciseToSafe	2.2878399483E10	1.778785808E9	7	3
0311-2111	MODELGEN	8000	FeatureModelConciseToSafe	2.2475270735E10	1.809382649E9	5	4
0311-0003	MODELGEN	8000	FeatureModelConciseToSafe	2.2081165938E10	1.817078365E9	4	5
0303-0631	MODELGEN	8000	FeatureModelConciseToSafe	2.2648056571E10	1.840036794E9	6	6
0309-1931	MODELGEN	8000	FeatureModelConciseToSafe	2.1892008105E10	1.849114197E9	3	7
0306-0227	MODELGEN	8000	FeatureModelConciseToSafe	2.3618780693E10	1.854003774E9	8	8
0309-1931	FWD	1000	FamiliesToPersons_V0	1.839997024E9	3.11166314E9	4	1
0311-2111	FWD	1000	FamiliesToPersons_V0	1.684170329E9	3.146626988E9	2	2
0306-0227	FWD	1000	FamiliesToPersons_V0	3.996368953E9	3.1677932E9	8	3
0311-0003	FWD	1000	FamiliesToPersons_V0	2.263222895E9	3.169365612E9	7	4
0310-0436	FWD	1000	FamiliesToPersons_V0	1.447890135E9	3.216302807E9	1	5
0308-0220	FWD	1000	FamiliesToPersons_V0	2.106073099E9	3.219813688E9	6	6
0303-0631	FWD	1000	FamiliesToPersons_V0	1.802268089E9	3.235671241E9	3	7
0311-0428	FWD	1000	FamiliesToPersons_V0	1.90798283E9	3.241589706E9	5	8
0308-0220	CO	500	CompanyToIT	9.52317866E8	1.891546687E9	5	1
0310-0436	CO	500	CompanyToIT	9.11449237E8	1.99198698E9	3	2
0311-0428	CO	500	CompanyToIT	9.61913136E8	1.99767495E9	6	3
0311-0003	CO	500	CompanyToIT	9.08025593E8	2.012410389E9	2	4
0306-0227	CO	500	CompanyToIT	8.92278797E8	2.023153003E9	1	5
0309-1931	CO	500	CompanyToIT	1.020722754E9	2.026937998E9	7	6
0311-2111	CO	500	CompanyToIT	9.42079861E8	2.037592091E9	4	7
0303-0631	CO	500	CompanyToIT	1.030965463E9	2.046419329E9	8	8
0306-0227	FWD_OPT	500	FamiliesToPersons_V1	1.023696098E9	1.525638416E9	4	1
0308-0220	FWD_OPT	500	FamiliesToPersons_V1	1.055526239E9	1.542431206E9	6	2
0303-0631	FWD_OPT	500	FamiliesToPersons_V1	1.065565393E9	1.559509229E9	7	3
0311-0003	FWD_OPT	500	FamiliesToPersons_V1	1.010568566E9	1.589340177E9	3	4
0311-2111	FWD_OPT	500	FamiliesToPersons_V1	1.084865833E9	1.594447846E9	8	5
0309-1931	FWD_OPT	500	FamiliesToPersons_V1	9.9845966E8	1.597516126E9	1	6
0310-0436	FWD_OPT	500	FamiliesToPersons_V1	1.048598555E9	1.601217733E9	5	7
0311-0428	FWD_OPT	500	FamiliesToPersons_V1	1.004674048E9	1.666880199E9	2	8
0309-1931	BWD	8000	ProcessCodeAdapter	2.1673783507E10	3.573339794E9	4	1
0306-0227	BWD	8000	ProcessCodeAdapter	2.3249715196E10	3.576938768E9	6	2
0311-0428	BWD	8000	ProcessCodeAdapter	2.0646496132E10	3.635393877E9	1	3
0303-0631	BWD	8000	ProcessCodeAdapter	2.0883782549E10	3.648579141E9	2	4
0311-2111	BWD	8000	ProcessCodeAdapter	2.3515775875E10	3.678858677E9	7	5
0310-0436	BWD	8000	ProcessCodeAdapter	2.3216460603E10	3.705794109E9	5	6
0308-0220	BWD	8000	ProcessCodeAdapter	2.5152741738E10	3.783788707E9	8	7
0311-0003	BWD	8000	ProcessCodeAdapter	2.1164985777E10	3.847635009E9	3	8
0311-0428	INCREMENTAL_FWD	500	BlockDiagramCodeAdapter	1.7813554E7	3.112987953E9	7	1
0308-0220	INCREMENTAL_FWD	500	BlockDiagramCodeAdapter	1.5649295E7	3.137452084E9	4	2
0311-0003	INCREMENTAL_FWD	500	BlockDiagramCodeAdapter	1.3611187E7	3.140037992E9	3	3
0311-2111	INCREMENTAL_FWD	500	BlockDiagramCodeAdapter	1.348418E7	3.146009911E9	2	4
0309-1931	INCREMENTAL_FWD	500	BlockDiagramCodeAdapter	1.3366153E7	3.17380104E9	1	5
0310-0436	INCREMENTAL_FWD	500	BlockDiagramCodeAdapter	1.5971732E7	3.17956684E9	5	6
0306-0227	INCREMENTAL_FWD	500	BlockDiagramCodeAdapter	1.8499481E7	3.212811169E9	8	7
0303-0631	INCREMENTAL_FWD	500	BlockDiagramCodeAdapter	1.7284143E7	3.231913186E9	6	8
0303-0631	FWD	8000	ClassInhHier2DB	4.8413076815E10	1.997649292E9	2	1
0306-0227	FWD	8000	ClassInhHier2DB	6.9530264997E10	2.014477148E9	5	2
0311-0428	FWD	8000	ClassInhHier2DB	7.5841797367E10	2.01856833E9	7	3
0311-0003	FWD	8000	ClassInhHier2DB	5.1437579861E10	2.027989124E9	3	4
0310-0436	FWD	8000	ClassInhHier2DB	4.0329190693E10	2.039061017E9	1	5
0309-1931	FWD	8000	ClassInhHier2DB	6.4244157653E10	2.039069997E9	4	6
0308-0220	FWD	8000	ClassInhHier2DB	1.17162424244E11	2.05643368E9	8	7
0311-2111	FWD	8000	ClassInhHier2DB	7.059814646E10	2.145332537E9	6	8
0311-2111	FWD	4000	VHDLTGGCodeAdapter	1.5E11	1.4168682252E10	8	1
0310-0436	FWD	4000	VHDLTGGCodeAdapter	1.5E11	1.4692299666E10	8	2
0306-0227	FWD	4000	VHDLTGGCodeAdapter	5.7374992089E10	1.4764677281E10	1	3
0311-0428	FWD	4000	VHDLTGGCodeAdapter	1.5E11	1.4851230989E10	8	4
0303-0631	FWD	4000	VHDLTGGCodeAdapter	1.5E11	1.5209379399E10	8	5
0309-1931	FWD	4000	VHDLTGGCodeAdapter	1.07831562356E11	1.5429371839E10	2	6
0311-0003	FWD	4000	VHDLTGGCodeAdapter	1.5E11	1.5685090171E10	8	7
0308-0220	FWD	4000	VHDLTGGCodeAdapter	1.5E11	1.5E11	8	8
0308-0220	CC	4000	BlockDiagramCodeAdapter	1.0780223089E10	2.377902999E9	3	1
0311-2111	CC	4000	BlockDiagramCodeAdapter	1.3640901386E10	2.387609453E9	5	2
0303-0631	CC	4000	BlockDiagramCodeAdapter	1.2002075312E10	2.391941821E9	4	3
0311-0003	CC	4000	BlockDiagramCodeAdapter	1.421036467E10	2.395896587E9	6	4
0309-1931	CC	4000	BlockDiagramCodeAdapter	9.286539254E9	2.409468433E9	1	5
0310-0436	CC	4000	BlockDiagramCodeAdapter	1.0146868601E10	2.422264548E9	2	6
0306-0227	CC	4000	BlockDiagramCodeAdapter	1.5515519721E10	2.424253478E9	8	7
0311-0428	CC	4000	BlockDiagramCodeAdapter	1.4827726043E10	2.438369703E9	7	8
0308-0220	FWD	1000	CompanyToIT	2.851573098E9	2.376828353E9	3	1
0311-0003	FWD	1000	CompanyToIT	3.098018169E9	2.504592369E9	7	2
0306-0227	FWD	1000	CompanyToIT	3.34788774E9	2.553312801E9	8	3
0309-1931	FWD	1000	CompanyToIT	2.896508533E9	2.582690028E9	4	4
0303-0631	FWD	1000	CompanyToIT	3.046876043E9	2.617373775E9	6	5
0311-2111	FWD	1000	CompanyToIT	2.759620072E9	2.630660388E9	1	6
0311-0428	FWD	1000	CompanyToIT	3.040621028E9	2.653924575E9	5	7
0310-0436	FWD	1000	CompanyToIT	2.80963923E9	2.692599438E9	2	8
0308-0220	FWD_OPT	500	FeatureModelConciseToSafe	1.084514746E9	1.849827919E9	1	1
0311-0003	FWD_OPT	500	FeatureModelConciseToSafe	1.160976273E9	1.87306816E9	5	2
0311-0428	FWD_OPT	500	FeatureModelConciseToSafe	1.138609691E9	1.887813863E9	3	3
0311-2111	FWD_OPT	500	FeatureModelConciseToSafe	1.139461112E9	1.895026351E9	4	4
0310-0436	FWD_OPT	500	FeatureModelConciseToSafe	1.192788025E9	1.928076533E9	7	5
0303-0631	FWD_OPT	500	FeatureModelConciseToSafe	1.197266216E9	1.931551921E9	8	6
0306-0227	FWD_OPT	500	FeatureModelConciseToSafe	1.108832626E9	1.933369796E9	2	7
0309-1931	FWD_OPT	500	FeatureModelConciseToSafe	1.189275005E9	1.999944835E9	6	8
0310-0436	FWD	2000	BlockCodeAdapter	1.0854255223E10	4.681074253E9	2	1
0309-1931	FWD	2000	BlockCodeAdapter	1.2099820223E10	4.713570648E9	5	2
0311-0428	FWD	2000	BlockCodeAdapter	1.3001704553E10	4.899245823E9	6	3
0308-0220	FWD	2000	BlockCodeAdapter	7.839151162E9	4.908677736E9	1	4
0311-0003	FWD	2000	BlockCodeAdapter	1.1391903334E10	4.994789697E9	3	5
0303-0631	FWD	2000	BlockCodeAdapter	1.3026521481E10	5.036202279E9	7	6
0306-0227	FWD	2000	BlockCodeAdapter	1.8990792596E10	5.037547189E9	8	7
0311-2111	FWD	2000	BlockCodeAdapter	1.1859823028E10	5.228590465E9	4	8
0310-0436	CC	500	FamiliesToPersons_V1	1.521967599E9	1.620114914E9	1	1
0311-0428	CC	500	FamiliesToPersons_V1	1.549089052E9	1.656142717E9	4	2
0306-0227	CC	500	FamiliesToPersons_V1	1.613473319E9	1.684202829E9	6	3
0308-0220	CC	500	FamiliesToPersons_V1	1.901862521E9	1.687036337E9	8	4
0309-1931	CC	500	FamiliesToPersons_V1	1.807921849E9	1.699152941E9	7	5
0311-2111	CC	500	FamiliesToPersons_V1	1.537960285E9	1.700515813E9	3	6
0311-0003	CC	500	FamiliesToPersons_V1	1.569334993E9	1.715351319E9	5	7
0303-0631	CC	500	FamiliesToPersons_V1	1.53328752E9	1.742626721E9	2	8
0308-0220	INCREMENTAL_FWD	1000	BlockCodeAdapter	5.4649587E7	4.543909967E9	4	1
0309-1931	INCREMENTAL_FWD	1000	BlockCodeAdapter	5.5889729E7	4.726891899E9	5	2
0311-2111	INCREMENTAL_FWD	1000	BlockCodeAdapter	5.2577269E7	4.765890482E9	3	3
0311-0428	INCREMENTAL_FWD	1000	BlockCodeAdapter	5.7614807E7	4.930101384E9	6	4
0310-0436	INCREMENTAL_FWD	1000	BlockCodeAdapter	2.39003799E8	4.992333364E9	8	5
0306-0227	INCREMENTAL_FWD	1000	BlockCodeAdapter	7.0399377E7	5.022973396E9	7	6
0303-0631	INCREMENTAL_FWD	1000	BlockCodeAdapter	4.7222854E7	5.0363682E9	2	7
0311-0003	INCREMENTAL_FWD	1000	BlockCodeAdapter	4.0452541E7	5.042948645E9	1	8
0311-2111	INCREMENTAL_FWD	4000	VHDLTGGCodeAdapter	1.5E11	1.4168682252E10	8	1
0310-0436	INCREMENTAL_FWD	4000	VHDLTGGCodeAdapter	1.5E11	1.4692299666E10	8	2
0306-0227	INCREMENTAL_FWD	4000	VHDLTGGCodeAdapter	5.7039636185E10	1.4764677281E10	1	3
0311-0428	INCREMENTAL_FWD	4000	VHDLTGGCodeAdapter	1.5E11	1.4851230989E10	8	4
0303-0631	INCREMENTAL_FWD	4000	VHDLTGGCodeAdapter	1.5E11	1.5209379399E10	8	5
0309-1931	INCREMENTAL_FWD	4000	VHDLTGGCodeAdapter	1.5E11	1.5429371839E10	8	6
0311-0003	INCREMENTAL_FWD	4000	VHDLTGGCodeAdapter	1.5E11	1.5685090171E10	8	7
0308-0220	INCREMENTAL_FWD	4000	VHDLTGGCodeAdapter	1.5E11	1.5E11	8	8
0308-0220	FWD	8000	FamiliesToPersons_V1	1.175192008E10	1.891795142E9	3	1
0309-1931	FWD	8000	FamiliesToPersons_V1	5.5487337734E10	1.921448194E9	6	2
0311-0003	FWD	8000	FamiliesToPersons_V1	4.541164937E10	1.94818221E9	5	3
0306-0227	FWD	8000	FamiliesToPersons_V1	3.7302050424E10	1.957636359E9	4	4
0311-2111	FWD	8000	FamiliesToPersons_V1	1.1168552251E10	1.958573735E9	1	5
0310-0436	FWD	8000	FamiliesToPersons_V1	5.5786523004E10	1.969814116E9	7	6
0303-0631	FWD	8000	FamiliesToPersons_V1	1.1673280609E10	1.97150926E9	2	7
0311-0428	FWD	8000	FamiliesToPersons_V1	1.0730704477E11	1.981523612E9	8	8
0308-0220	FWD_OPT	4000	ProcessCodeAdapter	3.988019384E9	2.495277201E9	3	1
0311-2111	FWD_OPT	4000	ProcessCodeAdapter	4.007310845E9	2.513760859E9	4	2
0311-0428	FWD_OPT	4000	ProcessCodeAdapter	3.895241451E9	2.622570393E9	1	3
0303-0631	FWD_OPT	4000	ProcessCodeAdapter	4.558353332E9	2.669505022E9	8	4
0311-0003	FWD_OPT	4000	ProcessCodeAdapter	4.076633009E9	2.676912083E9	5	5
0306-0227	FWD_OPT	4000	ProcessCodeAdapter	4.172516426E9	2.680599579E9	6	6
0309-1931	FWD_OPT	4000	ProcessCodeAdapter	3.975827943E9	2.687408807E9	2	7
0310-0436	FWD_OPT	4000	ProcessCodeAdapter	4.508886679E9	2.723539669E9	7	8
0311-0428	FWD	8000	FamiliesToPersons_V0	8.107400049E9	3.194478038E9	5	1
0311-0003	FWD	8000	FamiliesToPersons_V0	8.788475157E9	3.207475141E9	6	2
0309-1931	FWD	8000	FamiliesToPersons_V0	4.243059915E9	3.211639877E9	2	3
0303-0631	FWD	8000	FamiliesToPersons_V0	1.3626018412E10	3.26500485E9	8	4
0311-2111	FWD	8000	FamiliesToPersons_V0	7.361676397E9	3.290319118E9	4	5
0308-0220	FWD	8000	FamiliesToPersons_V0	4.292774169E9	3.310711311E9	3	6
0310-0436	FWD	8000	FamiliesToPersons_V0	3.672612216E9	3.31495131E9	1	7
0306-0227	FWD	8000	FamiliesToPersons_V0	9.410267683E9	3.348032282E9	7	8
0311-0003	FWD	2000	CompanyToIT	7.224042141E9	2.491511878E9	7	1
0308-0220	FWD	2000	CompanyToIT	6.43667242E9	2.500547373E9	3	2
0311-0428	FWD	2000	CompanyToIT	6.943097205E9	2.511106103E9	4	3
0306-0227	FWD	2000	CompanyToIT	7.1440971E9	2.520421699E9	6	4
0303-0631	FWD	2000	CompanyToIT	7.32996129E9	2.568820121E9	8	5
0309-1931	FWD	2000	CompanyToIT	6.387889127E9	2.635629505E9	2	6
0310-0436	FWD	2000	CompanyToIT	6.213594168E9	2.704839628E9	1	7
0311-2111	FWD	2000	CompanyToIT	6.981054924E9	2.756627057E9	5	8
0311-0003	FWD	2000	VHDLTGGCodeAdapter	1.21362943051E11	1.4383331395E10	4	1
0311-0428	FWD	2000	VHDLTGGCodeAdapter	7.0852242774E10	1.4533398277E10	3	2
0303-0631	FWD	2000	VHDLTGGCodeAdapter	8.252933147E9	1.4698083854E10	2	3
0306-0227	FWD	2000	VHDLTGGCodeAdapter	1.5E11	1.4807247469E10	8	4
0310-0436	FWD	2000	VHDLTGGCodeAdapter	1.5E11	1.4984990874E10	8	5
0309-1931	FWD	2000	VHDLTGGCodeAdapter	1.5E11	1.5010887155E10	8	6
0311-2111	FWD	2000	VHDLTGGCodeAdapter	5.294219147E9	1.5223193714E10	1	7
0308-0220	FWD	2000	VHDLTGGCodeAdapter	1.5E11	1.55067639E10	8	8
0303-0631	BWD_OPT	4000	BlockCodeAdapter	7.034466508E9	2.283111334E9	6	1
0311-0428	BWD_OPT	4000	BlockCodeAdapter	7.98290872E9	2.317867779E9	8	2
0311-2111	BWD_OPT	4000	BlockCodeAdapter	4.825696061E9	2.318856043E9	2	3
0311-0003	BWD_OPT	4000	BlockCodeAdapter	4.927264454E9	2.325562211E9	3	4
0306-0227	BWD_OPT	4000	BlockCodeAdapter	7.772340924E9	2.399988625E9	7	5
0308-0220	BWD_OPT	4000	BlockCodeAdapter	3.886193555E9	2.41153006E9	1	6
0310-0436	BWD_OPT	4000	BlockCodeAdapter	5.545998108E9	2.48621391E9	4	7
0309-1931	BWD_OPT	4000	BlockCodeAdapter	5.859137956E9	2.487959515E9	5	8
0308-0220	BWD_OPT	4000	CompanyToIT	3.026822965E9	1.765570182E9	1	1
0311-0428	BWD_OPT	4000	CompanyToIT	3.144069732E9	1.813270705E9	2	2
0309-1931	BWD_OPT	4000	CompanyToIT	3.185887283E9	1.865264252E9	4	3
0311-2111	BWD_OPT	4000	CompanyToIT	3.563412252E9	1.875492422E9	8	4
0311-0003	BWD_OPT	4000	CompanyToIT	3.447851649E9	1.890333915E9	7	5
0306-0227	BWD_OPT	4000	CompanyToIT	3.147911603E9	1.905280178E9	3	6
0303-0631	BWD_OPT	4000	CompanyToIT	3.358315187E9	1.90965531E9	6	7
0310-0436	BWD_OPT	4000	CompanyToIT	3.266844107E9	1.924625093E9	5	8
0308-0220	BWD_OPT	2000	VHDLTGGCodeAdapter	6.043102165E9	3.987498525E9	5	1
0306-0227	BWD_OPT	2000	VHDLTGGCodeAdapter	1.4512086242E10	4.087651874E9	8	2
0311-0003	BWD_OPT	2000	VHDLTGGCodeAdapter	6.077536601E9	4.191448245E9	6	3
0310-0436	BWD_OPT	2000	VHDLTGGCodeAdapter	6.348093433E9	4.250277535E9	7	4
0311-0428	BWD_OPT	2000	VHDLTGGCodeAdapter	2.551530419E9	4.250505464E9	1	5
0311-2111	BWD_OPT	2000	VHDLTGGCodeAdapter	3.0146884E9	4.423630414E9	2	6
0303-0631	BWD_OPT	2000	VHDLTGGCodeAdapter	3.561173584E9	4.443455135E9	3	7
0309-1931	BWD_OPT	2000	VHDLTGGCodeAdapter	4.155654359E9	4.564095612E9	4	8
0309-1931	INCREMENTAL_FWD	1000	FamiliesToPersons_V0	5546851.0	3.11166314E9	1	1
0311-2111	INCREMENTAL_FWD	1000	FamiliesToPersons_V0	7122685.0	3.146626988E9	3	2
0306-0227	INCREMENTAL_FWD	1000	FamiliesToPersons_V0	8756250.0	3.1677932E9	6	3
0311-0003	INCREMENTAL_FWD	1000	FamiliesToPersons_V0	8104962.0	3.169365612E9	4	4
0310-0436	INCREMENTAL_FWD	1000	FamiliesToPersons_V0	8667302.0	3.216302807E9	5	5
0308-0220	INCREMENTAL_FWD	1000	FamiliesToPersons_V0	6347811.0	3.219813688E9	2	6
0303-0631	INCREMENTAL_FWD	1000	FamiliesToPersons_V0	1.1553836E7	3.235671241E9	8	7
0311-0428	INCREMENTAL_FWD	1000	FamiliesToPersons_V0	1.0874753E7	3.241589706E9	7	8
0303-0631	MODELGEN	1000	ProcessCodeAdapter	1.150917448E9	2.092382798E9	2	1
0308-0220	MODELGEN	1000	ProcessCodeAdapter	1.191779662E9	2.110325926E9	4	2
0309-1931	MODELGEN	1000	ProcessCodeAdapter	1.234259191E9	2.160711567E9	8	3
0311-0003	MODELGEN	1000	ProcessCodeAdapter	1.161699831E9	2.201171805E9	3	4
0311-2111	MODELGEN	1000	ProcessCodeAdapter	1.220728399E9	2.201381773E9	5	5
0310-0436	MODELGEN	1000	ProcessCodeAdapter	1.233939748E9	2.226136696E9	7	6
0311-0428	MODELGEN	1000	ProcessCodeAdapter	1.140605462E9	2.235001993E9	1	7
0306-0227	MODELGEN	1000	ProcessCodeAdapter	1.226220085E9	2.253094365E9	6	8
0308-0220	FWD	4000	CompanyToIT	1.4802127825E10	2.498250973E9	7	1
0311-2111	FWD	4000	CompanyToIT	1.3314192685E10	2.58800895E9	2	2
0309-1931	FWD	4000	CompanyToIT	1.4029759532E10	2.629376628E9	4	3
0306-0227	FWD	4000	CompanyToIT	1.7957670571E10	2.69110015E9	8	4
0311-0003	FWD	4000	CompanyToIT	1.4433756806E10	2.694653795E9	5	5
0311-0428	FWD	4000	CompanyToIT	1.3423389656E10	2.694683303E9	3	6
0310-0436	FWD	4000	CompanyToIT	1.3236451247E10	2.717609658E9	1	7
0303-0631	FWD	4000	CompanyToIT	1.4787777685E10	2.784492594E9	6	8
0311-0428	INCREMENTAL_FWD	1000	FamiliesToPersons_V1	6721991.0	1.818786338E9	5	1
0309-1931	INCREMENTAL_FWD	1000	FamiliesToPersons_V1	4904971.0	1.870191461E9	2	2
0306-0227	INCREMENTAL_FWD	1000	FamiliesToPersons_V1	7869763.0	1.871734794E9	8	3
0311-2111	INCREMENTAL_FWD	1000	FamiliesToPersons_V1	7112849.0	1.887054811E9	7	4
0311-0003	INCREMENTAL_FWD	1000	FamiliesToPersons_V1	4994347.0	1.902409466E9	3	5
0308-0220	INCREMENTAL_FWD	1000	FamiliesToPersons_V1	4791647.0	1.905691135E9	1	6
0310-0436	INCREMENTAL_FWD	1000	FamiliesToPersons_V1	6331133.0	1.907163481E9	4	7
0303-0631	INCREMENTAL_FWD	1000	FamiliesToPersons_V1	6940085.0	1.92481539E9	6	8
0308-0220	FWD	4000	BlockCodeAdapter	1.4823902988E10	4.858809105E9	1	1
0309-1931	FWD	4000	BlockCodeAdapter	4.1185015335E10	4.937848416E9	5	2
0311-0003	FWD	4000	BlockCodeAdapter	6.1471935611E10	4.947598916E9	8	3
0311-2111	FWD	4000	BlockCodeAdapter	2.5594222055E10	4.992843532E9	3	4
0310-0436	FWD	4000	BlockCodeAdapter	1.5758394043E10	5.090748805E9	2	5
0306-0227	FWD	4000	BlockCodeAdapter	4.3920957697E10	5.121331107E9	6	6
0311-0428	FWD	4000	BlockCodeAdapter	4.5099810387E10	5.154211946E9	7	7
0303-0631	FWD	4000	BlockCodeAdapter	3.1092977638E10	5.231280715E9	4	8
0310-0436	INCREMENTAL_FWD	2000	BlockCodeAdapter	2.66021765E8	4.681074253E9	5	1
0309-1931	INCREMENTAL_FWD	2000	BlockCodeAdapter	3.62331961E8	4.713570648E9	8	2
0311-0428	INCREMENTAL_FWD	2000	BlockCodeAdapter	1.55647516E8	4.899245823E9	4	3
0308-0220	INCREMENTAL_FWD	2000	BlockCodeAdapter	3.01521439E8	4.908677736E9	7	4
0311-0003	INCREMENTAL_FWD	2000	BlockCodeAdapter	1.55337908E8	4.994789697E9	3	5
0303-0631	INCREMENTAL_FWD	2000	BlockCodeAdapter	2.67877272E8	5.036202279E9	6	6
0306-0227	INCREMENTAL_FWD	2000	BlockCodeAdapter	1.30762593E8	5.037547189E9	2	7
0311-2111	INCREMENTAL_FWD	2000	BlockCodeAdapter	8.0230701E7	5.228590465E9	1	8
0306-0227	FWD_OPT	8000	ProcessCodeAdapter	7.036824915E9	2.453621725E9	3	1
0311-0428	FWD_OPT	8000	ProcessCodeAdapter	7.610691126E9	2.492977809E9	5	2
0309-1931	FWD_OPT	8000	ProcessCodeAdapter	7.105375198E9	2.559483998E9	4	3
0311-2111	FWD_OPT	8000	ProcessCodeAdapter	8.068868872E9	2.651056429E9	7	4
0310-0436	FWD_OPT	8000	ProcessCodeAdapter	7.656584463E9	2.685970243E9	6	5
0308-0220	FWD_OPT	8000	ProcessCodeAdapter	8.133661529E9	2.696213807E9	8	6
0303-0631	FWD_OPT	8000	ProcessCodeAdapter	6.016508841E9	2.734727024E9	1	7
0311-0003	FWD_OPT	8000	ProcessCodeAdapter	6.705267263E9	2.750699183E9	2	8
0309-1931	BWD	1000	ProcessCodeAdapter	2.44458067E9	3.35971954E9	1	1
0311-2111	BWD	1000	ProcessCodeAdapter	2.602016555E9	3.54548067E9	2	2
0306-0227	BWD	1000	ProcessCodeAdapter	2.937586276E9	3.548500627E9	7	3
0303-0631	BWD	1000	ProcessCodeAdapter	2.625802884E9	3.553385499E9	3	4
0311-0003	BWD	1000	ProcessCodeAdapter	2.831416532E9	3.569568055E9	5	5
0310-0436	BWD	1000	ProcessCodeAdapter	3.054957057E9	3.578412397E9	8	6
0308-0220	BWD	1000	ProcessCodeAdapter	2.890847504E9	3.597640995E9	6	7
0311-0428	BWD	1000	ProcessCodeAdapter	2.721995053E9	3.599695353E9	4	8
0306-0227	INCREMENTAL_FWD	1000	VHDLTGGCodeAdapter	5.163516851E9	1.4306734735E10	2	1
0311-2111	INCREMENTAL_FWD	1000	VHDLTGGCodeAdapter	3.6899052105E10	1.4485854696E10	8	2
0303-0631	INCREMENTAL_FWD	1000	VHDLTGGCodeAdapter	3.994237193E9	1.4717929957E10	1	3
0311-0428	INCREMENTAL_FWD	1000	VHDLTGGCodeAdapter	3.5164293008E10	1.5330506525E10	6	4
0309-1931	INCREMENTAL_FWD	1000	VHDLTGGCodeAdapter	6.360895963E9	1.5342265626E10	4	5
0311-0003	INCREMENTAL_FWD	1000	VHDLTGGCodeAdapter	9.756429061E9	1.5385199304E10	5	6
0310-0436	INCREMENTAL_FWD	1000	VHDLTGGCodeAdapter	3.546550313E10	1.5434523982E10	7	7
0308-0220	INCREMENTAL_FWD	1000	VHDLTGGCodeAdapter	5.477804472E9	1.6236854079E10	3	8
0308-0220	CC	500	CompanyToIT	1.578975165E9	1.794769085E9	3	1
0311-0428	CC	500	CompanyToIT	1.605040788E9	1.804039352E9	4	2
0309-1931	CC	500	CompanyToIT	1.564271371E9	1.82465862E9	2	3
0311-0003	CC	500	CompanyToIT	2.106187704E9	1.829733789E9	7	4
0303-0631	CC	500	CompanyToIT	1.626092821E9	1.843852578E9	5	5
0310-0436	CC	500	CompanyToIT	1.545851002E9	1.844289622E9	1	6
0306-0227	CC	500	CompanyToIT	2.269373567E9	1.857449654E9	8	7
0311-2111	CC	500	CompanyToIT	1.749004893E9	1.889158347E9	6	8
0308-0220	INCREMENTAL_BWD	1000	BlockCodeAdapter	4.860326E7	4.64535392E9	2	1
0310-0436	INCREMENTAL_BWD	1000	BlockCodeAdapter	2.37287273E8	4.709543183E9	8	2
0311-0428	INCREMENTAL_BWD	1000	BlockCodeAdapter	7.7079888E7	4.72511807E9	6	3
0311-0003	INCREMENTAL_BWD	1000	BlockCodeAdapter	3.6832184E7	4.836894533E9	1	4
0303-0631	INCREMENTAL_BWD	1000	BlockCodeAdapter	5.1248608E7	4.898281934E9	3	5
0311-2111	INCREMENTAL_BWD	1000	BlockCodeAdapter	5.5586536E7	4.969223125E9	5	6
0309-1931	INCREMENTAL_BWD	1000	BlockCodeAdapter	5.3284578E7	5.013504706E9	4	7
0306-0227	INCREMENTAL_BWD	1000	BlockCodeAdapter	8.6217587E7	5.273421129E9	7	8
0308-0220	INCREMENTAL_FWD	4000	BlockCodeAdapter	1.86484688E8	4.858809105E9	1	1
0309-1931	INCREMENTAL_FWD	4000	BlockCodeAdapter	3.04455441E8	4.937848416E9	3	2
0311-0003	INCREMENTAL_FWD	4000	BlockCodeAdapter	3.20486187E8	4.947598916E9	4	3
0311-2111	INCREMENTAL_FWD	4000	BlockCodeAdapter	2.58139173E8	4.992843532E9	2	4
0310-0436	INCREMENTAL_FWD	4000	BlockCodeAdapter	4.45271728E8	5.090748805E9	6	5
0306-0227	INCREMENTAL_FWD	4000	BlockCodeAdapter	3.68974412E8	5.121331107E9	5	6
0311-0428	INCREMENTAL_FWD	4000	BlockCodeAdapter	6.53079997E8	5.154211946E9	8	7
0303-0631	INCREMENTAL_FWD	4000	BlockCodeAdapter	4.58769165E8	5.231280715E9	7	8
0308-0220	INCREMENTAL_BWD	2000	BlockCodeAdapter	2.75464796E8	4.538497394E9	6	1
0309-1931	INCREMENTAL_BWD	2000	BlockCodeAdapter	3.47301454E8	4.628100566E9	8	2
0311-0428	INCREMENTAL_BWD	2000	BlockCodeAdapter	1.7740087E8	4.703738897E9	4	3
0310-0436	INCREMENTAL_BWD	2000	BlockCodeAdapter	2.50425069E8	4.704118636E9	5	4
